Stock,VCP Contractions,Pivot Price,3rd Leg confirmed (Y/N),Fib Extension Level,VCP+Leg Score (1-10)
RAIN,C1:-8.5%/4b | C2:-6.8%/4b | C3:-11.5%/5b,183.0,N,0.61x,4.0
SAMMAANCAP,C1:-4.4%/4b | C2:-11.0%/10b | C3:-8.9%/3b,152.7,N,0.56x,4.0
NEOGEN,C1:-26.6%/13b | C2:-4.4%/2b | C3:-14.0%/2b,1883.0,N,~1.618x,4.0
E2E,C1:-13.0%/6b | C2:-8.0%/5b | C3:-17.9%/5b,360.62,N,2.06x,4.0
AARTIIND,C1:-8.2%/3b | C2:-8.8%/2b | C3:-15.8%/10b,501.4,N,0.13x,4.0
LINCOLN,C1:-11.3%/4b | C2:-4.3%/4b | C3:-11.5%/4b,770.0,N,0.20x,4.0
CHENNPETRO,C1:-6.9%/2b | C2:-8.9%/3b | C3:-14.8%/14b,1150.0,N,0.19x,4.0
DJML,C1:-7.1%/1b | C2:-5.5%/2b | C3:-6.4%/3b,108.0,N,2.05x,4.0
SENORES,C1:-7.8%/2b | C2:-7.1%/6b | C3:-13.1%/5b,1173.8,N,1.10x,4.0
AMBIKCO,C1:-10.4%/3b | C2:-4.6%/3b | C3:-6.3%/3b,1750.0,N,0.27x,4.0
NLCINDIA,C1:-7.3%/3b | C2:-12.4%/7b | C3:-6.2%/3b,355.5,N,0.65x,4.0
ADFFOODS,C1:-8.2%/5b | C2:-7.6%/2b | C3:-9.8%/5b,288.0,N,0.23x,4.0
BODALCHEM,C1:-5.7%/7b | C2:-12.9%/3b | C3:-14.4%/6b,74.4,N,0.68x,4.0
GVT&D,C1:-5.3%/4b | C2:-12.3%/3b | C3:-10.1%/1b,5222.1,N,0.33x,4.0
APARINDS,C1:-7.7%/5b | C2:-3.7%/2b | C3:-7.4%/3b,13580.0,N,0.64x,4.0
BHEL,C1:-8.3%/5b | C2:-4.4%/3b | C3:-7.6%/2b,424.7,N,0.50x,4.0
VINDHYATEL,C1:-14.2%/7b | C2:-16.3%/4b | C3:-7.2%/3b,2285.9,N,0.24x,4.0
UNIVPHOTO,C1:-30.7%/19b | C2:-5.0%/2b | C3:-17.0%/12b,440.05,N,0.29x,4.0
AXISCADES,C1:-7.0%/2b | C2:-9.8%/2b | C3:-18.9%/9b,2074.7,N,2.09x,4.0
CGPOWER,C1:-4.9%/7b | C2:-5.0%/2b | C3:-5.0%/3b,938.0,N,0.38x,4.0
521113,C1:-9.6%/3b | C2:-14.2%/6b | C3:-10.0%/6b,97.9,N,0.17x,4.0
SUVEN,C1:-7.2%/2b | C2:-12.9%/5b | C3:-9.6%/4b,291.34,N,0.29x,4.0
CENTUM,C1:-5.7%/4b | C2:-8.6%/2b | C3:-4.7%/3b,3629.0,N,0.85x,4.0
KSR,C1:-12.0%/7b | C2:-14.4%/11b | C3:-14.9%/5b,34.39,N,0.15x,4.0
JAYNECOIND,C1:-11.4%/1b | C2:-7.0%/3b | C3:-11.1%/6b,109.0,N,0.45x,4.0
STYLAMIND,C1:-3.6%/8b | C2:-8.2%/3b,2929.0,N,0.40x,4.0
QPOWER,C1:-13.8%/3b | C2:-10.4%/5b | C3:-15.8%/7b,1174.0,N,0.27x,4.0
HARDWYN,C1:-7.2%/2b | C2:-8.1%/2b | C3:-6.5%/3b,26.6,N,0.25x,4.0
ARFIN,C1:-5.8%/1b | C2:-18.4%/4b | C3:-10.7%/5b,97.8,N,0.71x,4.0
J&KBANK,C1:-6.9%/1b | C2:-7.9%/2b | C3:-9.0%/2b,144.7,N,0.85x,4.0
ZIMLAB,C1:-9.9%/2b | C2:-18.9%/5b | C3:-4.8%/4b,104.0,N,0.36x,4.0
HINDCOPPER,C1:-5.6%/6b | C2:-12.3%/7b | C3:-6.5%/3b,564.85,N,0.51x,4.0
SUNFLAG,C1:-4.6%/6b | C2:-14.3%/2b | C3:-9.3%/3b,407.0,N,0.58x,4.0
MANAKALUCO,C1:-25.7%/15b | C2:-15.2%/3b | C3:-16.0%/2b,37.8,N,0.30x,4.0
TMB,C1:-5.6%/4b | C2:-13.1%/4b | C3:-3.1%/5b,697.85,N,2.10x,4.0
HSCL,C1:-6.3%/3b | C2:-10.1%/2b | C3:-15.5%/6b,625.0,N,0.57x,4.0
SOLARINDS,C1:-23.0%/15b | C2:-2.5%/13b | C3:-3.6%/3b,18799.0,N,0.78x,4.0
ATHERENERG,C1:-10.9%/3b | C2:-9.4%/1b | C3:-11.7%/9b,989.4,N,0.63x,4.0
KRN,C1:-11.0%/6b | C2:-23.0%/8b | C3:-6.5%/3b,1125.4,N,0.72x,4.0
AZAD,C1:-5.3%/6b | C2:-13.9%/3b | C3:-8.6%/4b,2145.9,N,0.29x,4.0
EMMVEE,C1:-12.7%/1b | C2:-14.7%/5b | C3:-13.3%/5b,284.9,N,1.06x,4.0
THERMAX,C1:-4.8%/3b | C2:-5.3%/2b | C3:-5.7%/2b,5016.1,N,0.35x,4.0
KIRLOSENG,C1:-15.5%/5b | C2:-5.9%/3b | C3:-11.8%/5b,1943.7,N,~1.618x,4.0
HAPPYFORGE,C1:-3.2%/3b | C2:-9.2%/6b | C3:-7.6%/2b,1470.0,N,0.54x,4.0
GMDCLTD,C1:-12.4%/6b | C2:-15.1%/9b | C3:-8.1%/2b,708.2,N,0.48x,4.0
GULPOLY,C1:-7.3%/3b | C2:-5.8%/2b | C3:-16.7%/6b,209.4,N,0.34x,4.0
AETHER,C1:-14.0%/3b | C2:-7.9%/9b | C3:-18.3%/14b,1275.1,N,~1.272x,4.0
APOLLOPIPE,C1:-12.7%/4b | C2:-5.5%/3b | C3:-15.8%/8b,554.0,N,1.04x,4.0
535916,C1:-7.1%/2b | C2:-17.2%/6b | C3:-10.3%/3b,76.0,N,0.94x,4.0
INDOTECH,C1:-12.1%/2b | C2:-19.7%/10b | C3:-5.3%/3b,2560.8,N,0.16x,4.0
GESHIP,C1:-4.7%/3b | C2:-9.7%/4b | C3:-19.2%/6b,1522.0,N,1.45x,4.0
VTL,C1:-11.9%/3b | C2:-5.0%/4b | C3:-9.0%/6b,626.8,N,0.23x,4.0
ADANIPOWER,C1:-8.1%/4b | C2:-10.9%/3b | C3:-3.3%/3b,252.65,N,0.16x,4.0
AVANTIFEED,C1:-8.6%/3b | C2:-17.4%/11b | C3:-15.8%/7b,1373.0,N,6.46x,4.0
MIRCELECTR,C1:-7.7%/4b | C2:-23.0%/4b | C3:-7.6%/4b,43.38,N,0.49x,4.0
RRKABEL,C1:-4.4%/3b | C2:-7.4%/4b | C3:-7.1%/3b,2007.9,N,0.81x,4.0
AYMSYNTEX,C1:-11.9%/2b | C2:-7.9%/1b | C3:-13.6%/4b,234.1,N,0.35x,4.0
MENONBE,C1:-10.5%/8b | C2:-20.5%/8b | C3:-9.2%/6b,159.0,N,n/a,3.0
TIRUPATIFL,C1:-6.3%/2b | C2:-15.6%/12b | C3:-9.3%/3b,45.97,N,0.37x,3.0
540492,C1:-12.8%/6b | C2:-13.2%/7b | C3:-23.3%/12b,11.4,N,6.35x,3.0
EXICOM,C1:-10.7%/5b | C2:-14.6%/5b | C3:-10.5%/3b,166.0,N,0.38x,3.0
539730,C1:-6.9%/1b | C2:-10.9%/5b | C3:-15.1%/4b,2539.0,N,0.39x,3.0
SAKAR,C1:-6.3%/1b | C2:-20.8%/5b | C3:-9.7%/2b,871.3,N,0.89x,3.0
STEELCAS,C1:-9.6%/2b | C2:-9.3%/3b | C3:-14.1%/7b,300.0,N,0.23x,3.0
GAUDIUMIVF,C1:-13.0%/2b | C2:-11.0%/5b | C3:-16.7%/8b,120.79,N,0.20x,3.0
544191,C1:-10.3%/7b | C2:-2.0%/1b | C3:-6.1%/3b,70.5,N,0.79x,3.0
WOCKPHARMA,C1:-5.0%/5b | C2:-15.1%/7b | C3:-3.9%/3b,2422.3,N,0.33x,3.0
NETWEB,C1:-7.8%/4b | C2:-8.7%/2b | C3:-16.9%/7b,4492.0,N,0.21x,3.0
FINCABLES,C1:-3.0%/3b | C2:-14.7%/6b | C3:-16.9%/3b,1184.8,N,0.49x,3.0
RAMRAT,C1:-6.4%/3b | C2:-8.6%/5b | C3:-7.2%/1b,477.5,N,0.65x,3.0
INDSWFTLAB,C1:-3.7%/4b | C2:-11.7%/8b | C3:-5.9%/2b,173.25,N,0.58x,3.0
SKYGOLD,C1:-10.2%/3b | C2:-6.2%/2b | C3:-21.6%/4b,549.9,N,0.27x,3.0
SYRMA,C1:-9.0%/1b | C2:-4.8%/2b | C3:-15.9%/5b,1145.2,N,0.41x,3.0
CALSOFT,C1:-23.2%/5b | C2:-12.1%/7b | C3:-28.3%/11b,26.51,N,~1.272x,3.0
CLEANMAX,C1:-20.5%/11b | C2:-22.0%/7b,1398.6,N,n/a,2.0
DSSL,C1:-4.9%/5b | C2:-14.5%/7b | C3:-6.1%/8b,1924.8,N,n/a,2.0
AMANTA,C1:-7.0%/7b | C2:-12.9%/6b | C3:-15.1%/5b,134.41,N,0.30x,2.0
NELCAST,C1:-5.5%/1b | C2:-10.8%/5b | C3:-23.3%/8b,147.79,N,0.45x,2.0
KOVAI,,,,,
NOVARTIND,,,,,
NITTAGELA,,,,,
COCKERILL,,,,,
SEDEMAC,,,,,
ELPROINTL,,,,,
CMPDI,,,,,
KPL,,,,,
DECNGOLD,,,,,
SAIPARENT,,,,,
WELSPLSOL,,,,,
MMWL,,,,,
KISSHT,,,,,
TIMEX,,,,,
POWERICA,,,,,
