symbol,name,exchange,yahoo_ticker,isin,price_180d_ago,past_date_used,price_today,return_pct,avg_daily_volume,avg_daily_value_rs,bars,status
531752,Biogen Pharmachem Industries Ltd,BSE,531752.BO,INE703D01023,0.63,2025-12-05,0.35,-44.06,3454700.0,1621196.0,154.0,ok
504746,Indian Link Chain Manufacturers Ltd,BSE,504746.BO,INE359D01024,2116.9,2025-12-05,883.3,-58.27,3874.0,6590040.0,152.0,ok
504840,Kaira Can Company Ltd,BSE,504840.BO,INE375D01012,1474.75,2025-12-05,1360.0,-7.78,59.0,77963.0,154.0,ok
504959,Stovec Industries Ltd,BSE,504959.BO,INE755D01015,1993.8,2025-12-05,1686.3,-15.42,583.0,1091099.0,152.0,ok
531743,Hira Automobiles Ltd,BSE,531743.BO,INE258Z01013,215.7,2025-12-05,204.0,-5.42,45.0,10709.0,155.0,ok
531878,Anjani Finance Ltd,BSE,531878.BO,INE283D01018,11.74,2025-12-05,9.14,-22.15,3304.0,35368.0,152.0,ok
531735,Prism Finance Ltd,BSE,531735.BO,INE429Q01019,28.37,2025-12-05,26.96,-4.97,121.0,3440.0,155.0,ok
531739,Gennex Laboratories Ltd,BSE,531739.BO,INE509C01026,13.52,2025-12-05,11.25,-16.79,672676.0,8479356.0,152.0,ok
531737,Greencrest Financial Services Ltd,BSE,531737.BO,INE414C01045,0.63,2025-12-05,0.5,-20.63,142338.0,79629.0,152.0,ok
531813,Ganga Papers India Ltd,BSE,531813.BO,INE278O01015,85.1,2025-12-05,72.2,-15.16,49.0,3996.0,154.0,ok
531744,Gini Silk Mills Ltd,BSE,531744.BO,INE548B01018,65.54,2025-12-05,58.98,-10.01,1436.0,85899.0,152.0,ok
531812,SGN Telecoms Ltd,BSE,531812.BO,INE266C01023,0.7,2025-12-05,0.6,-14.29,71837.0,53780.0,152.0,ok
531810,Metal Coatings India Ltd,BSE,531810.BO,INE161E01014,68.12,2025-12-05,56.37,-17.25,1046.0,64405.0,152.0,ok
531814,Tirupati Sarjan Ltd,BSE,531814.BO,INE297J01023,11.66,2025-12-05,8.61,-26.16,11166.0,106595.0,152.0,ok
531822,Rodium Realty Ltd,BSE,531822.BO,INE513E01024,167.0,2025-12-05,154.0,-7.78,724.0,126665.0,152.0,ok
531846,Trinity League India Ltd,BSE,531846.BO,INE884X01011,11.21,2025-12-05,9.98,-10.97,1215.0,15319.0,152.0,ok
531859,Oriental Rail Infrastructure Ltd,BSE,531859.BO,INE457G01029,144.5,2025-12-05,140.35,-2.87,75562.0,10891086.0,152.0,ok
531784,KCL Infra Projects Ltd,BSE,531784.BO,INE469F01026,1.39,2025-12-05,1.25,-10.07,202202.0,271982.0,152.0,ok
531802,Prerna Infrabuild Ltd,BSE,531802.BO,INE426H01014,27.29,2025-12-05,24.26,-11.1,12174.0,313426.0,152.0,ok
531726,Panchsheel Organics Ltd,BSE,531726.BO,INE316G01019,136.15,2025-12-05,115.6,-15.09,8732.0,1059755.0,152.0,ok
531609,KG Petrochem Ltd,BSE,531609.BO,INE902G01016,224.45,2025-12-05,197.0,-12.23,60.0,13824.0,154.0,ok
531594,Incon Engineers Ltd,BSE,531594.BO,INE507D01010,13.76,2025-12-05,15.0,9.01,507.0,7286.0,152.0,ok
531592,Genpharmasec Ltd,BSE,531592.BO,INE861N01036,1.38,2025-12-05,1.18,-14.49,926538.0,1153743.0,152.0,ok
531869,Sacheta Metals Ltd,BSE,531869.BO,INE433G01020,3.81,2025-12-05,3.87,1.57,167856.0,699757.0,152.0,ok
531600,Gogia Capital Growth Ltd,BSE,531600.BO,INE832C01014,88.5,2025-12-05,52.57,-40.6,27.0,2258.0,155.0,ok
531861,Joindre Capital Services Ltd,BSE,531861.BO,INE024B01010,50.7,2025-12-05,50.99,0.57,3078.0,146828.0,152.0,ok
531862,Bharat Agri Fert & Realty Ltd,BSE,531862.BO,INE842D01029,32.9,2025-12-05,31.8,-3.34,27431.0,759840.0,152.0,ok
531616,Starcom Information Technology Ltd,BSE,531616.BO,INE347I01010,74.58,2025-12-05,48.54,-34.92,279.0,17179.0,154.0,ok
531840,IEC Education Ltd,BSE,531840.BO,INE172B01017,26.28,2025-12-05,23.66,-9.97,7579.0,210495.0,152.0,ok
531640,Suvidha Infraestate Corporation Ltd,BSE,531640.BO,INE936N01010,7.75,2025-12-05,13.84,78.58,47.0,453.0,155.0,ok
531644,Tokyo Finance Ltd,BSE,531644.BO,INE546D01018,24.61,2025-12-05,19.9,-19.14,1589.0,36971.0,152.0,ok
531652,UVS Hospitality And Services Ltd,BSE,531652.BO,INE528C01018,120.8,2025-12-05,97.4,-19.37,9146.0,876991.0,152.0,ok
531585,Devine Impex Ltd,BSE,531585.BO,INE455C01014,9.5,2025-12-05,8.35,-12.11,669.0,6240.0,153.0,ok
531661,Hittco Tools Ltd,BSE,531661.BO,INE863C01019,12.1,2025-12-05,10.69,-11.65,1568.0,19461.0,152.0,ok
531668,Vision Corporation Ltd,BSE,531668.BO,INE661D01015,3.0,2025-12-05,2.52,-16.0,5478.0,16305.0,152.0,ok
531591,Bampsl Securities Ltd,BSE,531591.BO,INE802A01037,20.78,2025-12-05,18.89,-9.1,15725.0,323116.0,152.0,ok
531673,Anka India Ltd,BSE,531673.BO,INE067C01025,45.57,2025-12-05,24.37,-46.52,12661.0,365893.0,152.0,ok
531681,Amerise Biosciences Ltd,BSE,531681.BO,INE673C01020,0.59,2025-12-05,0.68,15.25,88651.0,59769.0,152.0,ok
531635,Silver Oak India Ltd,BSE,531635.BO,INE870J01019,92.53,2025-12-05,81.99,-11.39,2104.0,215827.0,152.0,ok
531626,Orosil Smiths India Ltd,BSE,531626.BO,INE628B01034,4.61,2025-12-05,5.87,27.33,57281.0,301005.0,152.0,ok
531680,Mayur Leather Products Ltd,BSE,531680.BO,INE799E01011,20.62,2025-12-05,18.32,-11.15,13901.0,274116.0,152.0,ok
531688,Prithvi Exchange (India) Ltd,BSE,531688.BO,INE621B01021,126.7,2025-12-05,112.95,-10.85,2689.0,324002.0,152.0,ok
531692,Khyati Multimedia Entertainment Ltd,BSE,531692.BO,INE593B01030,3.15,2025-12-05,3.26,3.49,6062.0,18255.0,152.0,ok
531885,SVA India Ltd,BSE,531885.BO,INE763K01014,8.13,2025-12-05,8.13,0.0,0.0,0.0,155.0,ok
531694,Rainbow Foundations Ltd,BSE,531694.BO,INE230F01014,58.45,2025-12-05,41.75,-28.57,10565.0,569943.0,152.0,ok
532056,Trustedge Capital Ltd,BSE,532056.BO,INE398H01015,90.0,2025-12-05,149.9,66.56,7490.0,839606.0,152.0,ok
531658,Abate As Industries Ltd,BSE,531658.BO,INE454E01013,18.35,2025-12-05,10.88,-40.71,38957.0,513555.0,152.0,ok
532102,SBEC Sugar Ltd,BSE,532102.BO,INE948G01019,32.05,2025-12-05,35.96,12.2,3965.0,127053.0,152.0,ok
532167,Omkar Pharmachem Ltd,BSE,532167.BO,INE501C01015,28.33,2025-12-05,27.0,-4.69,0.0,17.0,155.0,ok
532100,Indo City Infotech Ltd,BSE,532100.BO,INE456B01014,11.99,2025-12-05,13.17,9.84,3900.0,46655.0,152.0,ok
532057,Abhinav Capital Services Ltd,BSE,532057.BO,INE516F01016,114.35,2025-12-05,117.0,2.32,1964.0,237906.0,154.0,ok
531870,Popular Estate Management Ltd,BSE,531870.BO,INE370C01015,20.22,2025-12-05,18.05,-10.73,114.0,2031.0,154.0,ok
531667,RR MetalMakers India Ltd,BSE,531667.BO,INE117K01013,28.56,2025-12-05,33.63,17.75,3841.0,108864.0,152.0,ok
532070,Gujjubhai Industries Ltd,BSE,532070.BO,INE311N01016,209.65,2025-12-05,151.35,-27.81,45879.0,9404041.0,152.0,ok
532039,Zenotech Laboratories Ltd,BSE,532039.BO,INE486F01012,47.38,2025-12-05,43.73,-7.7,10572.0,475608.0,152.0,ok
531888,Rexnord Electronics & Controls Ltd,BSE,531888.BO,INE687C01012,74.07,2025-12-05,75.34,1.71,2838.0,191654.0,152.0,ok
532024,Aarcon Facilities Ltd,BSE,532024.BO,INE056J01015,11.83,2025-12-05,14.37,21.47,2.0,34.0,155.0,ok
532053,Wallfort Financial Services Ltd,BSE,532053.BO,INE121B01014,84.23,2025-12-05,69.57,-17.4,2265.0,175227.0,152.0,ok
532124,Reliable Ventures India Ltd,BSE,532124.BO,INE419H01019,22.0,2025-12-05,19.55,-11.14,13513.0,276169.0,153.0,ok
532154,Johnson Pharmacare Ltd,BSE,532154.BO,INE560F01022,0.6,2025-12-05,0.55,-8.33,899884.0,521704.0,152.0,ok
532113,Brijlaxmi Leasing & Finance Ltd,BSE,532113.BO,INE957E01031,8.8,2025-12-05,11.51,30.8,12627.0,159936.0,152.0,ok
532140,Mohite Industries Ltd,BSE,532140.BO,INE154B01023,3.54,2025-12-05,2.37,-33.05,135122.0,367092.0,152.0,ok
532042,Frontline Corporation Ltd,BSE,532042.BO,INE092D01013,37.43,2025-12-05,35.0,-6.49,380.0,12393.0,152.0,ok
532145,H S India Ltd,BSE,532145.BO,INE731B01010,12.54,2025-12-05,11.95,-4.7,3833.0,44263.0,152.0,ok
532092,Epuja Spiritech Ltd,BSE,532092.BO,INE807D01030,4.49,2025-12-05,1.39,-69.04,206354.0,578372.0,152.0,ok
532159,Trescon Ltd,BSE,532159.BO,INE088D01011,8.34,2025-12-05,9.19,10.19,57119.0,463896.0,152.0,ok
531944,Lexoraa Industries Ltd,BSE,531944.BO,INE185D01015,15.26,2025-12-05,18.0,17.96,2078.0,35716.0,152.0,ok
532123,BSEL Algo Ltd,BSE,532123.BO,INE395A01016,5.27,2025-12-05,4.57,-13.28,154910.0,785367.0,152.0,ok
532160,Gujarat State Financial Corporation,BSE,532160.BO,INE944A01011,11.19,2025-12-05,10.52,-5.99,17654.0,206854.0,152.0,ok
532016,Espire Hospitality Limited,BSE,532016.BO,INE176O01011,223.9,2025-12-05,203.95,-8.91,3135.0,745976.0,152.0,ok
531902,Gallops Enterprise Ltd,BSE,531902.BO,INE755J01012,23.8,2025-12-05,22.01,-7.52,380.0,8703.0,154.0,ok
531900,CCL International Ltd,BSE,531900.BO,INE778E01031,28.9,2025-12-05,23.99,-16.99,3610.0,92409.0,152.0,ok
531889,Nurture Well Industries Ltd,BSE,531889.BO,INE882B01037,29.8,2025-12-05,23.17,-22.25,976356.0,33800398.0,152.0,ok
531911,Galaxy Agrico Exports Ltd,BSE,531911.BO,INE803L01016,47.37,2025-12-05,61.87,30.61,110988.0,4973995.0,153.0,ok
531893,Sawaca Enterprises Ltd,BSE,531893.BO,INE248B01023,0.39,2025-12-05,0.35,-10.26,1185376.0,456027.0,152.0,ok
531909,Croissance Ltd,BSE,531909.BO,INE587J01027,3.76,2025-12-05,1.34,-64.36,370830.0,1231610.0,152.0,ok
531910,JOJO Ltd,BSE,531910.BO,INE312M01016,205.1,2025-12-05,220.0,7.26,20916.0,4576957.0,152.0,ok
531925,Shantanu Sheorey Aquakult Ltd,BSE,531925.BO,INE545N01019,1.21,2025-12-05,1.12,-7.44,11122.0,14069.0,152.0,ok
531930,Sarthak Industries Ltd,BSE,531930.BO,INE074H01012,34.9,2025-12-05,26.34,-24.53,6165.0,161823.0,152.0,ok
531946,Chadha Papers Ltd,BSE,531946.BO,INE669W01018,,,,,,,,no_data
531959,Newtime Infrastructure Ltd,BSE,531959.BO,INE997D01021,2.25,2025-12-05,1.87,-16.89,114657.0,243690.0,152.0,ok
531952,Riba Textiles Ltd,BSE,531952.BO,INE811H01017,86.15,2025-12-05,64.48,-25.15,13174.0,990439.0,152.0,ok
531962,Shree Metalloys Ltd,BSE,531962.BO,INE914B01012,36.85,2025-12-05,41.29,12.05,8530.0,444519.0,152.0,ok
531923,Dhampure Specialty Sugars Ltd,BSE,531923.BO,INE956B01013,98.3,2025-12-05,119.05,21.11,7254.0,786774.0,152.0,ok
531968,IITL Projects Ltd,BSE,531968.BO,INE786E01018,56.68,2025-12-05,39.48,-30.35,2007.0,100434.0,153.0,ok
531982,Spectrum Foods Ltd,BSE,531982.BO,INE547C01018,15.7,2025-12-05,11.82,-24.71,22438.0,322125.0,152.0,ok
531977,Chartered Logistics Ltd,BSE,531977.BO,INE558F01026,7.36,2025-12-05,6.63,-9.92,131779.0,977030.0,152.0,ok
531991,Amraworld Agrico Ltd,BSE,531991.BO,INE735C01027,0.64,2025-12-05,0.51,-20.31,114248.0,74789.0,152.0,ok
531996,Odyssey Corporation Ltd,BSE,531996.BO,INE839E01023,8.11,2025-12-05,7.22,-10.97,51435.0,406050.0,152.0,ok
531931,Sai Capital Ltd,BSE,531931.BO,INE531X01018,198.2,2025-12-05,151.1,-23.76,1210.0,210829.0,152.0,ok
531583,Rap Corp Ltd,BSE,531583.BO,INE483D01014,47.14,2025-12-05,36.43,-22.72,3903.0,144223.0,152.0,ok
532005,Sam Industries Ltd,BSE,532005.BO,INE653D01012,50.8,2025-12-05,43.45,-14.47,1531.0,71944.0,152.0,ok
531979,Hind Aluminium Industries Ltd,BSE,531979.BO,INE227B01019,62.9,2025-12-05,106.2,68.84,19199.0,2046837.0,152.0,ok
531569,Sanjivani Paranteral Ltd,BSE,531569.BO,INE860D01013,205.45,2025-12-05,147.1,-28.4,8308.0,1437627.0,152.0,ok
532001,Inducto Steel Ltd,BSE,532001.BO,INE146H01018,47.59,2025-12-05,51.91,9.08,450.0,23321.0,152.0,ok
531578,KMF Builders & Developers Ltd,BSE,531578.BO,INE580H01026,6.75,2025-12-05,6.35,-5.93,2611.0,21601.0,152.0,ok
532007,Shree Vatsaa Finance & leasing Ltd,BSE,532007.BO,INE981C01019,27.0,2025-12-05,30.0,11.11,367.0,11725.0,154.0,ok
531257,Pratiksha Chemicals Ltd,BSE,531257.BO,INE530D01012,18.85,2025-12-05,19.5,3.45,36586.0,740248.0,152.0,ok
531950,Vertex Securities Ltd,BSE,531950.BO,INE316D01024,3.82,2025-12-05,2.79,-26.96,45741.0,143440.0,152.0,ok
531254,Optimus Finance Ltd,BSE,531254.BO,INE031G01022,14.12,2025-12-05,13.55,-4.04,169118.0,2613163.0,152.0,ok
531989,Deccan Polypacks Ltd,BSE,531989.BO,INE132E01015,41.5,2025-12-05,35.0,-15.66,972.0,33730.0,154.0,ok
531233,Rasi Electrodes Ltd,BSE,531233.BO,INE822D01021,15.82,2025-12-05,13.12,-17.07,29991.0,432558.0,152.0,ok
531253,India Gelatine & Chemicals Ltd,BSE,531253.BO,INE342D01012,336.15,2025-12-05,354.65,5.5,1964.0,688243.0,152.0,ok
531246,Prima Industries Ltd,BSE,531246.BO,INE723N01012,27.83,2025-12-05,17.27,-37.94,1240.0,27110.0,152.0,ok
531227,Deco Mica Ltd,BSE,531227.BO,INE907E01010,65.13,2025-12-05,56.5,-13.25,390.0,25324.0,153.0,ok
531228,Rander Corporation Ltd,BSE,531228.BO,INE821D01031,12.59,2025-12-05,9.11,-27.64,946.0,10316.0,152.0,ok
531262,Equilateral Enterprises Ltd,BSE,531262.BO,INE060N01019,25.3,2025-12-05,23.0,-9.09,473.0,11166.0,154.0,ok
531219,Shyama Computronics and Services Ltd,BSE,531219.BO,INE861E01019,4.9,2025-12-05,3.63,-25.92,378.0,1325.0,153.0,ok
531234,Scoobee Day Garments (India) Ltd,BSE,531234.BO,INE962E01015,79.5,2025-12-05,70.04,-11.9,1666.0,127218.0,152.0,ok
531223,Anjani Synthetics Ltd,BSE,531223.BO,INE364D01032,23.71,2025-12-05,23.04,-2.83,10139.0,240827.0,152.0,ok
531255,Paragon Finance Ltd,BSE,531255.BO,INE015E01012,51.47,2025-12-05,51.0,-0.91,995.0,50266.0,153.0,ok
531568,Ashutosh Paper Mills Ltd,BSE,531568.BO,INE723K01018,7.71,2025-12-05,6.3,-18.29,1937.0,14973.0,152.0,ok
531274,Kinetic Trust Ltd,BSE,531274.BO,INE674M01019,28.07,2025-12-05,31.9,13.64,1009.0,54527.0,152.0,ok
531268,B2B Software Technologies Ltd,BSE,531268.BO,INE151B01011,19.33,2025-12-05,23.74,22.79,27724.0,789163.0,153.0,ok
531281,Marble City India Ltd,BSE,531281.BO,INE807H01023,131.35,2025-12-05,92.67,-29.45,8179.0,858159.0,152.0,ok
531283,Cindrella Financial Services Ltd,BSE,531283.BO,INE897D01015,13.3,2025-12-05,9.92,-25.41,386.0,4247.0,153.0,ok
531288,Lead Financial Services Ltd,BSE,531288.BO,INE531D01010,16.01,2025-12-05,19.34,20.8,214.0,4345.0,153.0,ok
531279,Trishakti Industries Ltd,BSE,531279.BO,INE238C01022,141.4,2025-12-05,169.6,19.94,20378.0,3075241.0,152.0,ok
531289,National Fittings Ltd,BSE,531289.BO,INE643C01015,162.35,2025-12-05,149.3,-8.04,5922.0,993968.0,152.0,ok
531287,National Plastic Technologies Ltd,BSE,531287.BO,INE896D01017,308.3,2025-12-05,206.95,-32.87,1968.0,500536.0,152.0,ok
531304,Nutech Global Ltd,BSE,531304.BO,INE960H01012,27.0,2025-12-05,24.45,-9.44,408.0,10430.0,153.0,ok
531155,Epsom Properties Ltd,BSE,531155.BO,INE601F01016,6.82,2025-12-05,9.3,36.36,856.0,6648.0,153.0,ok
531297,Artefact Projects Ltd,BSE,531297.BO,INE885B01014,62.88,2025-12-05,56.25,-10.54,6250.0,386027.0,152.0,ok
531212,Nalin Lease Finance Ltd,BSE,531212.BO,INE606C01012,46.46,2025-12-05,41.14,-11.45,3475.0,157103.0,152.0,ok
531215,RTS Power Corporation Ltd,BSE,531215.BO,INE005C01017,138.5,2025-12-05,119.05,-14.04,6086.0,808149.0,152.0,ok
531119,Ceenik Exports India Ltd,BSE,531119.BO,INE418D01010,337.0,2025-12-05,201.45,-40.22,1167.0,332409.0,152.0,ok
531273,Radhe Developers India Ltd,BSE,531273.BO,INE986B01044,1.9,2025-12-05,1.61,-15.26,207042.0,359283.0,152.0,ok
531306,DHP India Ltd,BSE,531306.BO,INE590D01016,579.0,2025-12-05,518.2,-10.5,808.0,430990.0,152.0,ok
531111,Gothi Plascon India Ltd,BSE,531111.BO,INE538G01018,43.89,2025-12-05,34.55,-21.28,971.0,39437.0,153.0,ok
531137,Gemstone Investments Ltd,BSE,531137.BO,INE503D01027,1.68,2025-12-05,1.66,-1.19,87329.0,147177.0,152.0,ok
531144,El Forge Ltd,BSE,531144.BO,INE158F01017,14.21,2025-12-05,17.46,22.87,21015.0,340881.0,152.0,ok
531210,Colinz Laboratories Ltd,BSE,531210.BO,INE923C01011,42.0,2025-12-05,56.14,33.67,3164.0,197241.0,152.0,ok
531129,Inani Marbles & Industries Ltd,BSE,531129.BO,INE635D01027,19.1,2025-12-05,11.55,-39.53,15873.0,177876.0,152.0,ok
531153,Diligent Industries Ltd,BSE,531153.BO,INE650C01036,2.75,2025-12-05,2.32,-15.64,162751.0,429207.0,152.0,ok
531278,Elixir Capital Ltd,BSE,531278.BO,INE785D01012,97.0,2025-12-05,104.75,7.99,2257.0,234636.0,152.0,ok
531157,Organic Coatings Ltd,BSE,531157.BO,INE412E01011,21.22,2025-12-05,18.9,-10.93,4842.0,113458.0,154.0,ok
531126,Kati Patang Lifestyle Ltd,BSE,531126.BO,INE237C01016,20.9,2025-12-05,16.06,-23.16,35482.0,770899.0,152.0,ok
531168,Associated Ceramics Ltd,BSE,531168.BO,INE771E01010,230.9,2025-12-05,175.85,-23.84,143.0,29500.0,152.0,ok
531158,Catvision Ltd,BSE,531158.BO,INE660B01011,21.11,2025-12-05,19.75,-6.44,9432.0,235402.0,152.0,ok
531163,Kemistar Corporation Ltd,BSE,531163.BO,INE971L01029,80.5,2025-12-05,63.49,-21.13,1612.0,117953.0,152.0,ok
531099,Centuple Global Ltd,BSE,531099.BO,INE396H01019,109.56,2025-12-05,46.67,-57.4,16417.0,1157130.0,152.0,ok
531176,Mefcom Capital Markets Ltd,BSE,531176.BO,INE186C01023,13.38,2025-12-05,11.39,-14.87,14295.0,177860.0,152.0,ok
531190,Eforu Entertainment Ltd,BSE,531190.BO,INE355H01015,63.09,2025-12-05,83.13,31.76,6432.0,464191.0,152.0,ok
531199,Glance Finance Ltd,BSE,531199.BO,INE580D01017,198.15,2025-12-05,172.0,-13.2,318.0,61187.0,153.0,ok
531441,Lyons Corporate Market Ltd,BSE,531441.BO,INE100F01019,,,,,,,,no_data
531203,Tradewell Holdings Ltd,BSE,531203.BO,INE819G01012,66.67,2025-12-05,47.35,-28.98,155.0,11501.0,154.0,ok
531314,Integra Capital  Ltd,BSE,531314.BO,INE366H01012,14.8,2025-12-05,16.02,8.24,338.0,4922.0,153.0,ok
531323,Jayatma Industries Ltd,BSE,531323.BO,INE250D01017,12.4,2025-12-05,13.2,6.45,192.0,2540.0,153.0,ok
531465,Nouveau Global Ventures Ltd,BSE,531465.BO,INE317B01042,0.49,2025-12-05,0.49,0.0,12088.0,5923.0,152.0,ok
531454,Polylink Polymers India Ltd,BSE,531454.BO,INE323D01020,19.5,2025-12-05,22.57,15.74,6678.0,133949.0,152.0,ok
531169,SKP Securities Ltd,BSE,531169.BO,INE709B01016,114.0,2025-12-05,99.95,-12.32,2114.0,225638.0,152.0,ok
531472,Cybele Industries Ltd,BSE,531472.BO,INE183D01010,36.26,2025-12-05,45.2,24.66,8383.0,381239.0,152.0,ok
531502,Esaar India Ltd,BSE,531502.BO,INE404L01039,11.51,2025-12-05,10.64,-7.56,20322.0,225604.0,152.0,ok
531173,Syschem India Ltd,BSE,531173.BO,INE121D01036,50.36,2025-12-05,46.8,-7.07,28686.0,1480612.0,152.0,ok
531437,Prakash Woollen & Synthetic Mills Ltd,BSE,531437.BO,INE523I01016,27.19,2025-12-05,24.05,-11.55,3625.0,90694.0,152.0,ok
531525,ACE Software Exports Ltd,BSE,531525.BO,INE849B01010,201.9,2025-12-05,116.2,-42.45,41682.0,8166712.0,152.0,ok
531521,Desh Rakshak Aushdhalaya Ltd,BSE,531521.BO,INE971E01016,35.2,2025-12-05,35.0,-0.57,257.0,8415.0,153.0,ok
531529,Softrak Venture Investment Ltd,BSE,531529.BO,INE562E01021,2.22,2025-12-05,1.55,-30.18,278768.0,535108.0,152.0,ok
531503,Maris Spinners Ltd,BSE,531503.BO,INE866D01010,31.64,2025-12-05,29.06,-8.15,1063.0,31922.0,153.0,ok
531533,Accedere Ltd,BSE,531533.BO,INE578B01015,80.95,2025-12-05,53.76,-33.59,4301.0,276129.0,153.0,ok
531537,Mizzen Ventures Ltd,BSE,531537.BO,INE681K01026,109.55,2025-12-05,150.95,37.79,4965.0,736403.0,152.0,ok
531460,Continental Controls Ltd,BSE,531460.BO,INE545B01022,11.18,2025-12-05,8.87,-20.66,2536.0,29249.0,153.0,ok
531456,Minaxi Textiles Ltd,BSE,531456.BO,INE952C01028,1.58,2025-12-05,1.42,-10.13,13561.0,21446.0,152.0,ok
531324,Roselabs Finance Ltd,BSE,531324.BO,INE475C01012,20.9,2025-12-05,21.5,2.87,593.0,13660.0,153.0,ok
531489,CG Vak Software & Exports Ltd,BSE,531489.BO,INE084D01010,242.25,2025-12-05,194.3,-19.79,3787.0,812660.0,152.0,ok
531557,Amit Securities Ltd,BSE,531557.BO,INE137E01014,43.35,2025-12-05,54.0,24.57,1415.0,66966.0,152.0,ok
531512,Orient Tradelink Ltd,BSE,531512.BO,INE681D01039,19.47,2025-12-05,6.99,-64.1,172667.0,3223838.0,152.0,ok
531539,Rishabh Digha Steel & Allied Products Ltd,BSE,531539.BO,INE864D01015,37.49,2025-12-05,30.53,-18.56,714.0,25157.0,153.0,ok
531338,Milestone Global Ltd,BSE,531338.BO,INE151H01018,29.57,2025-12-05,18.97,-35.85,388.0,7413.0,154.0,ok
531436,Saffron Industries Ltd,BSE,531436.BO,INE474D01013,41.31,2025-12-05,31.04,-24.86,12636.0,591712.0,152.0,ok
531334,Vikalp Securities Ltd,BSE,531334.BO,INE186E01011,34.74,2025-12-05,23.07,-33.59,468.0,13375.0,153.0,ok
531380,Centenial Surgical Suture Ltd,BSE,531380.BO,INE405H01018,100.4,2025-12-05,86.3,-14.04,213.0,21075.0,153.0,ok
531340,Bervin Investment & Leasing Ltd,BSE,531340.BO,INE348I01018,57.9,2025-12-05,51.08,-11.78,179.0,10337.0,152.0,ok
531359,Shriram Asset Management Company Ltd,BSE,531359.BO,INE777G01012,396.45,2025-12-05,292.5,-26.22,7673.0,2722021.0,152.0,ok
531352,Peeti Securities Ltd,BSE,531352.BO,INE328D01011,20.68,2025-12-05,20.11,-2.76,408.0,8370.0,153.0,ok
531432,Systematix Securities Ltd,BSE,531432.BO,INE07P301011,16.77,2025-12-05,11.75,-29.93,3179.0,48153.0,153.0,ok
531552,Raghunath Tobacco Company Ltd,BSE,531552.BO,INE754B01012,18.16,2025-12-05,14.16,-22.03,2243.0,35285.0,152.0,ok
531509,Step Two Corporation Ltd,BSE,531509.BO,INE623D01015,28.5,2025-12-05,29.7,4.21,179.0,5510.0,153.0,ok
531387,Hasti Finance Ltd,BSE,531387.BO,INE671D01014,9.15,2025-12-05,6.98,-23.72,1327.0,11238.0,153.0,ok
531395,Padam Cotton Yarns Ltd,BSE,531395.BO,INE448D01025,2.96,2025-12-05,0.99,-66.55,2655441.0,4736212.0,152.0,ok
531341,Gujarat Investa Ltd,BSE,531341.BO,INE373D01017,21.45,2025-12-05,20.01,-6.71,474.0,9763.0,153.0,ok
531550,Jhaveri Credits & Capital Ltd,BSE,531550.BO,INE865D01012,178.4,2025-12-05,172.9,-3.08,4240.0,838118.0,152.0,ok
531346,Eastern Treads Ltd,BSE,531346.BO,INE500D01015,31.98,2025-12-05,28.18,-11.88,949.0,28875.0,153.0,ok
531364,Ekansh Concepts Ltd,BSE,531364.BO,INE005E01013,208.6,2025-12-05,218.15,4.58,15958.0,3404201.0,152.0,ok
531396,Women Networks Ltd,BSE,531396.BO,INE905B01010,10.17,2025-12-05,8.38,-17.6,3409.0,28752.0,152.0,ok
531390,Upsurge Investment & Finance Ltd,BSE,531390.BO,INE890B01014,78.0,2025-12-05,61.15,-21.6,10139.0,715464.0,152.0,ok
531397,Polycon International Ltd,BSE,531397.BO,INE262C01014,30.99,2025-12-05,20.94,-32.43,317.0,8253.0,154.0,ok
531402,LWS Knitwear Ltd,BSE,531402.BO,INE281M01013,16.02,2025-12-05,16.62,3.75,5398.0,86259.0,153.0,ok
531420,BMB Music & Magnetics Ltd,BSE,531420.BO,INE644K01016,2.58,2025-12-05,16.07,522.87,954.0,20791.0,154.0,ok
531411,Tuni Textile Mills Ltd,BSE,531411.BO,INE560D01027,1.63,2025-12-05,1.03,-36.81,643090.0,839662.0,152.0,ok
531399,GG Automotive Gears Ltd,BSE,531399.BO,INE493B01017,280.4,2025-12-05,148.35,-47.09,14771.0,3165928.0,152.0,ok
532656,Facor Alloys Ltd,BSE,532656.BO,INE828G01013,2.94,2025-12-05,2.8,-4.76,159221.0,433436.0,152.0,ok
532645,Beeyu Overseas Ltd,BSE,532645.BO,INE052B01011,2.81,2025-12-05,2.68,-4.63,4257.0,12787.0,152.0,ok
532806,AI Champdany Industries Ltd,BSE,532806.BO,INE768E01024,51.65,2025-12-05,33.42,-35.3,3186.0,107830.0,152.0,ok
532723,MPDL Ltd,BSE,532723.BO,INE493H01014,42.17,2025-12-05,34.1,-19.14,589.0,23578.0,152.0,ok
532676,PBA Infrastructure Ltd,BSE,532676.BO,INE160H01019,13.11,2025-12-05,8.85,-32.49,5991.0,71885.0,152.0,ok
532825,Jagjanani Textiles Ltd,BSE,532825.BO,INE702H01018,5.42,2025-12-05,4.52,-16.61,12230.0,62853.0,152.0,ok
531398,Source Natural Foods and Herbal Supplements Ltd,BSE,531398.BO,INE679C01027,138.65,2025-12-05,110.0,-20.66,1815.0,228250.0,152.0,ok
