symbol,mcap_cr,yahoo_ticker,name,exchange,CMP,dist_52wh_pct,rsi,adx,above_ema200,above_ema50,vol_drying,vol_spike10,base_depth_pct,weeks_base,cmf,macd_hist,confA_macd,confB_cmf,confC_obv,confE_vcp,confF_no_supply,gannG_sq9,gannH_cycle,next_resistance,vcp_contractions
BIGBLOC,726.28,BIGBLOC.NS,Bigbloc Construction Limited,NSE,51.29,35.89,46.4,16.1,False,False,True,False,27.4,87.8,-0.354,-0.614,True,False,False,True,False,False,True,52.6,3
BHEL,134755.85,BHEL.NS,Bharat Heavy Electricals Limited,NSE,386.95,8.93,48.4,38.8,True,True,True,False,34.9,85.0,-0.034,-6.765,False,False,False,True,False,True,True,408.35,3
BIOCON,66789.5,BIOCON.NS,Biocon Limited,NSE,412.3,6.38,52.2,35.1,True,True,False,False,23.3,85.6,0.097,-3.992,False,True,False,True,False,True,False,424.95,3
BHARATWIRE,1435.13,BHARATWIRE.NS,Bharat Wire Ropes Limited,NSE,209.63,19.99,42.0,23.1,True,False,True,False,36.5,87.8,-0.072,-3.01,False,False,False,True,True,True,True,225.0,3
BHARATSE,1156.78,BHARATSE.NS,Bharat Seats Limited,NSE,184.73,22.85,49.2,11.8,True,True,True,False,24.3,88.2,-0.186,-0.825,True,False,True,True,False,True,True,185.99,3
BHAGCHEM,3152.9,BHAGCHEM.NS,Bhagiradha Chemicals & Industries Limited,NSE,243.46,25.09,49.4,20.3,True,True,True,False,24.4,88.2,-0.146,-1.351,True,False,True,True,True,True,True,251.25,3
BESTAGRO,573.15,BESTAGRO.NS,Best Agrolife Limited,NSE,16.15,54.61,41.1,17.0,False,False,True,True,25.4,88.2,-0.3,-0.195,False,False,False,True,True,False,True,16.87,3
BEPL,2406.71,BEPL.NS,Bhansali Engineering Polymers Limited,NSE,96.86,21.76,55.1,20.2,True,True,True,False,16.8,90.2,-0.051,-0.047,True,False,True,True,True,False,True,98.4,3
BHAGERIA,889.69,BHAGERIA.NS,Bhageria Industries Limited,NSE,209.09,14.52,81.7,21.1,True,True,False,True,31.2,83.6,0.282,4.335,False,True,False,False,True,True,True,214.0,3
BHAGYANGR,979.37,BHAGYANGR.NS,Bhagyanagar India Limited,NSE,306.65,12.86,57.0,41.4,True,True,True,False,50.4,87.2,0.123,-0.532,True,True,True,True,True,True,False,336.6,3
BERGEPAINT,57151.63,BERGEPAINT.NS,Berger Paints (I) Limited,NSE,490.25,18.97,46.7,23.6,False,True,False,False,20.6,87.2,-0.191,-4.615,False,False,True,True,True,True,True,521.95,3
BGRENERGY,2453.13,BGRENERGY.NS,BGR Energy Systems Limited,NSE,337.85,31.16,64.2,20.3,True,True,True,True,31.6,90.0,0.247,5.221,False,True,False,False,True,True,False,346.05,3
BOMDYEING,2536.25,BOMDYEING.NS,Bombay Dyeing & Mfg Company Limited,NSE,122.95,37.51,50.7,15.0,False,True,True,False,25.2,88.0,-0.131,-0.848,False,False,True,True,True,True,True,124.34,3
BHARATFORG,92292.62,BHARATFORG.NS,Bharat Forge Limited,NSE,1929.8,5.59,54.1,11.5,True,True,True,True,14.9,87.6,-0.073,-2.992,False,False,True,True,True,True,False,1949.9,3
BORORENEW,7351.5,BORORENEW.NS,BOROSIL RENEWABLES LIMITED,NSE,524.3,27.28,54.3,19.5,True,True,False,True,22.0,88.0,0.196,-0.241,True,True,True,False,True,True,True,529.9,3
BORANA,857.05,BORANA.NS,Borana Weaves Limited,NSE,321.25,23.51,44.4,11.0,True,False,False,True,21.8,89.6,0.01,0.882,False,True,False,True,True,True,False,332.75,3
BLACKBUCK,9247.72,BLACKBUCK.NS,BLACKBUCK LIMITED,NSE,506.7,32.26,38.8,23.6,False,False,False,False,22.3,90.2,-0.22,0.749,False,False,False,True,True,True,False,538.6,3
BOROSCI,1343.55,BOROSCI.NS,Borosil Scientific Limited,NSE,151.07,20.82,73.1,44.3,True,True,False,False,29.6,84.0,0.063,1.031,False,True,False,False,True,True,True,152.0,3
BOROLTD,2649.46,BOROLTD.NS,Borosil Limited,NSE,221.49,44.34,40.0,13.6,False,False,False,True,20.1,91.0,-0.273,0.002,False,False,False,False,True,True,True,235.99,3
BPCL,128006.53,BPCL.NS,Bharat Petroleum Corporation Limited,NSE,295.0,24.68,46.6,13.8,False,False,True,True,13.6,90.6,0.018,-0.035,False,True,False,True,True,True,True,309.0,3
BRITANNIA,123317.34,BRITANNIA.NS,Britannia Industries Limited,NSE,5120.5,19.18,30.4,34.9,False,False,True,True,15.0,90.4,-0.196,-16.581,False,False,False,True,False,True,False,5356.0,3
BLISSGVS,4634.09,BLISSGVS.NS,Bliss GVS Pharma Limited,NSE,438.35,5.28,75.6,53.3,True,True,False,True,46.3,84.2,0.38,10.382,False,True,False,False,True,True,True,462.8,3
BLKASHYAP,1210.16,BLKASHYAP.NS,B. L. Kashyap and Sons Limited,NSE,53.86,32.68,46.8,13.2,False,False,True,True,23.6,88.2,-0.355,-0.444,False,False,True,True,False,False,True,54.59,3
BRIGHOTEL,2375.54,BRIGHOTEL.NS,Brigade Hotel Ventures Limited,NSE,62.34,32.07,51.6,16.4,False,False,True,False,15.4,72.4,-0.23,0.168,False,False,False,True,False,False,True,63.24,3
BLS,10752.61,BLS.NS,BLS International Services Limited,NSE,261.1,37.07,42.8,11.8,False,False,True,False,21.1,91.2,-0.614,0.061,False,False,True,True,True,True,True,271.85,3
BODALCHEM,895.46,BODALCHEM.NS,Bodal Chemicals Limited,NSE,71.2,13.06,51.5,39.1,True,True,False,False,23.1,85.8,-0.016,-0.575,False,False,True,True,True,False,False,74.4,3
BLUSPRING,1391.3,BLUSPRING.NS,Bluspring Enterprises Limited,NSE,93.35,7.46,78.0,47.3,True,True,False,True,37.5,82.0,0.349,1.841,False,True,False,False,True,False,True,94.5,3
BLSE,2086.06,BLSE.NS,BLS E-Services Limited,NSE,229.68,1.21,82.4,49.1,True,True,True,True,32.0,84.0,0.311,0.687,False,True,False,False,True,True,True,232.4,3
BLUESTARCO,32544.71,BLUESTARCO.NS,Blue Star Limited,NSE,1581.8,22.46,38.6,24.5,False,False,True,False,21.8,89.6,-0.091,-2.736,True,False,False,False,True,True,True,1679.8,3
BLUEJET,8067.01,BLUEJET.NS,Blue Jet Healthcare Limited,NSE,465.15,54.74,54.6,24.6,False,True,False,True,28.7,85.6,0.137,-1.169,False,True,True,True,False,True,True,493.75,3
BRIGADE,15927.32,BRIGADE.NS,Brigade Enterprises Limited,NSE,651.4,51.1,34.5,32.9,False,False,True,False,21.6,88.4,-0.046,-0.923,True,False,False,True,True,True,True,662.15,3
CMSINFO,5039.56,CMSINFO.NS,CMS Info Systems Limited,NSE,305.8,43.49,54.3,15.8,False,True,False,False,11.8,90.8,-0.417,-0.202,False,False,False,True,True,True,True,314.0,3
DIFFNKG,1216.91,DIFFNKG.NS,Diffusion Engineers Limited,NSE,324.95,22.3,56.3,20.6,True,True,False,False,21.6,84.2,-0.101,-1.33,False,False,True,True,False,True,False,334.5,3
DHANBANK,1300.14,DHANBANK.NS,Dhanlaxmi Bank Limited,NSE,32.88,6.51,54.2,31.6,True,True,True,False,28.8,84.4,0.017,-0.267,False,True,False,True,True,False,True,33.4,3
DIGITIDE,1336.93,DIGITIDE.NS,Digitide Solutions Limited,NSE,89.76,67.91,50.6,19.6,False,False,True,False,22.5,85.8,-0.304,0.184,False,False,False,True,True,False,True,92.32,3
DELHIVERY,33347.88,DELHIVERY.NS,Delhivery Limited,NSE,445.25,9.13,44.3,12.8,True,False,True,False,11.7,88.0,-0.168,-2.531,False,False,False,True,False,True,True,450.0,3
DEEDEV,4670.08,DEEDEV.NS,DEE Development Engineers Limited,NSE,671.15,1.5,79.7,49.6,True,True,True,False,53.6,84.0,0.53,9.63,False,True,False,True,True,True,True,681.4,3
DCXINDIA,2161.45,DCXINDIA.NS,DCX Systems Limited,NSE,193.85,41.08,45.4,16.0,False,False,True,False,25.8,88.0,-0.263,-1.734,False,False,False,True,True,True,True,201.69,3
DIACABS,10708.05,DIACABS.NS,Diamond Power Infrastructure Limited,NSE,203.6,3.6,62.9,58.1,True,True,False,True,37.6,85.4,0.048,-1.353,False,True,False,False,True,True,False,204.8,3
DHAMPURSUG,918.94,DHAMPURSUG.NS,Dhampur Sugar Mills Limited,NSE,142.51,14.79,48.3,18.4,True,True,True,False,19.1,88.6,-0.065,-0.812,True,False,False,True,True,True,True,144.9,3
DEVYANI,13950.71,DEVYANI.NS,Devyani International Limited,NSE,113.13,40.77,45.6,11.3,False,False,True,False,19.9,89.4,0.041,-0.613,False,True,True,True,True,True,True,115.64,3
DEEPAKNTR,22905.85,DEEPAKNTR.NS,Deepak Nitrite Limited,NSE,1680.1,16.81,44.3,25.9,False,True,True,False,25.9,87.2,-0.131,-18.654,True,False,False,True,False,True,True,1699.9,3
DEEPINDS,3409.92,DEEPINDS.NS,Deep Industries Limited,NSE,532.3,7.91,68.9,22.5,True,True,True,True,20.2,84.0,-0.013,5.805,False,False,False,False,True,True,True,551.3,3
DEEPAKFERT,17995.2,DEEPAKFERT.NS,Deepak Fertilizers and Petrochemicals Corporation Limited,NSE,1425.8,19.84,63.3,29.3,True,True,True,False,31.2,85.8,0.185,-6.646,False,True,False,True,False,True,True,1443.8,3
DEN,1306.16,DEN.NS,Den Networks Limited,NSE,27.39,35.7,52.8,25.7,False,True,True,False,16.5,89.2,-0.111,-0.006,False,False,True,True,False,False,True,27.66,3
DREDGECORP,3302.18,DREDGECORP.NS,Dredging Corporation of India Limited,NSE,1178.3,8.37,62.9,26.4,True,True,False,True,35.1,84.2,0.013,10.945,False,True,False,False,True,True,False,1188.9,3
DELTACORP,1774.25,DELTACORP.NS,Delta Corp Limited,NSE,66.21,32.99,44.5,26.4,False,False,False,True,35.4,85.4,-0.187,-1.254,False,False,False,False,False,False,True,69.59,3
DENTA,653.08,DENTA.NS,Denta Water and Infra Solutions Limited,NSE,244.45,49.03,36.0,18.5,False,False,True,True,24.7,90.8,-0.112,-2.47,True,False,False,True,True,True,True,246.9,3
DSSL,1639.58,DSSL.NS,Dynacons Systems & Solutions Limited,NSE,1288.7,33.05,41.8,42.0,True,False,False,True,49.3,85.4,-0.009,-60.385,False,False,True,False,True,True,True,1445.0,3
DWARKESH,830.71,DWARKESH.NS,Dwarikesh Sugar Industries Limited,NSE,44.8,15.61,52.1,14.5,True,True,True,False,23.1,88.2,-0.143,0.051,False,False,False,True,True,False,True,45.62,3
DRREDDY,106647.48,DRREDDY.NS,Dr. Reddy's Laboratories Limited,NSE,1278.2,7.36,45.1,15.4,True,False,True,True,13.1,89.4,-0.086,-7.231,False,False,False,True,False,True,True,1285.0,3
DYCL,1572.24,DYCL.NS,Dynamic Cables Limited,NSE,324.2,38.45,48.3,22.9,False,False,False,False,34.7,88.0,-0.406,0.528,False,False,False,True,True,True,True,335.0,3
DIVISLAB,175833.11,DIVISLAB.NS,Divi's Laboratories Limited,NSE,6623.0,6.34,49.2,25.7,True,True,False,True,16.0,86.6,0.074,-46.059,False,True,False,False,False,True,False,6660.0,3
E2E,,E2E.NS,E2E Networks Limited,NSE,452.9,0.2,75.9,39.5,True,True,False,True,48.0,84.4,0.293,6.078,False,True,False,False,True,True,False,453.8,3
DIXON,69844.11,DIXON.NS,Dixon Technologies (India) Limited,NSE,11432.0,38.11,52.7,12.1,False,True,True,False,15.3,85.4,0.2,-18.504,False,True,False,True,False,True,True,11492.0,3
DLF,142986.38,DLF.NS,DLF Limited,NSE,577.7,34.86,46.0,11.4,False,False,True,True,11.9,88.2,-0.162,-1.371,False,False,False,False,False,True,True,600.65,3
DMART,270266.46,DMART.NS,Avenue Supermarts Limited,NSE,4144.2,16.27,43.6,33.7,True,False,True,True,14.1,91.0,-0.153,-0.127,True,False,False,True,False,True,False,4222.0,3
DOLATALGO,1295.01,DOLATALGO.NS,Dolat Algotech Limited,NSE,73.39,33.91,41.4,12.9,False,False,True,False,14.1,90.8,-0.113,-0.329,True,False,True,False,False,False,True,74.94,3
DLINKINDIA,1691.1,DLINKINDIA.NS,D-Link (India) Limited,NSE,477.5,19.01,59.1,21.6,True,True,False,False,17.8,87.0,-0.036,-0.393,True,False,True,False,True,True,True,493.75,3
DOLPHIN,1582.38,DOLPHIN.NS,Dolphin Offshore Enterprises (India) Limited,NSE,395.5,21.21,38.1,21.4,False,False,True,False,12.4,88.6,-0.439,-1.673,True,False,True,True,True,True,True,400.0,3
DOMS,12719.06,DOMS.NS,DOMS Industries Limited,NSE,2093.1,24.44,29.1,18.7,False,False,True,False,14.5,90.4,-0.168,-11.202,False,False,False,True,True,True,True,2224.0,3
DDEVPLSTIK,2599.33,DDEVPLSTIK.NS,Ddev Plastiks Industries Limited,NSE,251.43,30.16,58.0,28.8,False,True,False,True,17.6,89.0,-0.239,1.111,False,False,False,False,False,True,True,257.2,3
DOLLAR,1421.87,DOLLAR.NS,Dollar Industries Limited,NSE,251.0,41.61,34.4,17.8,False,False,True,False,30.3,89.6,-0.323,-2.116,False,False,False,True,True,True,True,254.7,3
COALINDIA,291065.66,COALINDIA.NS,Coal India Limited,NSE,472.3,3.86,56.6,11.5,True,True,False,True,13.0,89.2,0.029,1.389,False,True,True,False,True,True,False,491.25,3
CPPLUS,41232.94,CPPLUS.NS,Aditya Infotech Limited,NSE,3501.9,5.72,88.3,47.0,True,True,True,True,50.5,66.8,0.291,90.833,False,True,False,False,True,True,False,3714.4,3
CREDITACC,20264.61,CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,NSE,1264.0,19.39,42.1,19.7,False,False,True,False,23.7,88.6,-0.536,-7.699,True,False,False,True,False,True,True,1285.3,3
CROMPTON,17166.77,CROMPTON.NS,Crompton Greaves Consumer Electricals Limited,NSE,266.6,26.35,38.1,26.5,False,False,True,False,24.6,87.0,0.005,-4.068,False,True,True,True,True,True,True,271.85,3
CRIZAC,3758.62,CRIZAC.NS,Crizac Limited,NSE,214.38,44.74,49.1,17.0,False,False,False,True,19.3,76.0,-0.083,-0.142,False,False,True,True,True,True,True,219.9,3
DCW,1398.44,DCW.NS,DCW Limited,NSE,47.46,45.57,50.9,12.9,False,True,True,False,20.4,88.4,-0.189,-0.084,True,False,True,True,False,False,True,47.8,3
COROMANDEL,53037.73,COROMANDEL.NS,Coromandel International Limited,NSE,1796.8,33.91,40.7,30.5,False,False,True,True,21.7,91.8,-0.056,-0.908,True,False,False,False,True,True,False,1896.4,3
COFFEEDAY,814.8,COFFEEDAY.NS,Coffee Day Enterprises Limited,NSE,38.43,25.32,74.2,37.4,True,True,False,True,45.4,84.4,0.294,1.533,False,True,False,False,True,False,True,38.7,3
COLPAL,54379.45,COLPAL.NS,Colgate Palmolive (India) Limited,NSE,1999.5,20.15,36.5,21.4,False,False,True,True,15.5,86.6,-0.273,-18.277,False,False,False,True,False,True,True,2100.0,3
COCHINSHIP,37813.92,COCHINSHIP.NS,Cochin Shipyard Limited,NSE,1439.1,43.45,37.6,27.2,False,False,True,False,24.3,88.0,-0.259,-12.733,True,False,False,True,True,True,True,1523.8,3
CONCORDBIO,12665.36,CONCORDBIO.NS,Concord Biotech Limited,NSE,1209.9,43.74,59.7,16.6,False,True,False,True,20.6,84.4,-0.291,9.813,False,False,True,False,True,True,True,1233.9,3
COHANCE,16486.73,COHANCE.NS,Cohance Lifesciences Limited,NSE,431.1,61.55,52.3,26.6,False,True,True,False,38.1,89.6,-0.197,-3.513,True,False,True,True,True,True,True,444.75,3
CONCOR,34368.01,CONCOR.NS,Container Corporation of India Limited,NSE,450.95,30.84,28.3,34.4,False,False,False,True,16.9,88.0,-0.306,-5.827,True,False,False,False,True,True,True,463.9,3
COFORGE,61715.74,COFORGE.NS,Coforge Limited,NSE,1435.5,28.01,58.3,24.3,False,True,True,True,26.9,84.6,-0.133,1.111,False,False,False,False,True,True,False,1447.0,3
CONFIPET,2582.18,CONFIPET.NS,Confidence Petroleum India Limited,NSE,77.61,3.67,73.7,44.9,True,True,True,True,37.8,84.2,0.298,1.303,False,True,False,False,True,False,True,80.57,3
CSBBANK,6293.2,CSBBANK.NS,CSB Bank Limited,NSE,362.05,36.97,47.1,11.4,False,False,True,False,18.5,91.2,0.21,0.947,False,True,True,True,False,True,True,368.35,3
DBL,6959.95,DBL.NS,Dilip Buildcon Limited,NSE,428.45,26.76,43.7,18.2,False,False,True,False,17.3,87.0,-0.225,-1.552,True,False,False,True,True,True,True,461.5,3
DCAL,2980.45,DCAL.NS,Dishman Carbogen Amcis Limited,NSE,189.88,41.02,49.8,25.4,False,True,False,False,32.2,85.8,0.072,-1.651,False,True,False,True,False,True,True,190.9,3
DBOL,730.26,DBOL.NS,Dhampur Bio Organics Limited,NSE,109.4,16.32,47.5,16.0,True,False,True,False,21.2,88.4,-0.162,0.37,False,False,False,True,True,True,False,112.72,3
DBCORP,3596.11,DBCORP.NS,D.B.Corp Limited,NSE,201.8,30.85,35.8,15.7,False,False,False,False,18.0,87.4,-0.34,-0.565,True,False,False,True,False,True,True,214.35,3
DATAPATTNS,23569.81,DATAPATTNS.NS,Data Patterns (India) Limited,NSE,4212.6,2.49,59.3,17.1,True,True,True,False,26.2,84.0,0.004,0.73,False,True,True,True,True,True,True,4280.0,3
DCBBANK,5648.82,DCBBANK.NS,DCB Bank Limited,NSE,175.42,14.8,43.3,14.0,True,False,True,False,17.9,89.8,0.15,-0.495,False,True,False,True,False,True,False,177.26,3
DCMSHRIRAM,16024.63,DCMSHRIRAM.NS,DCM Shriram Limited,NSE,1027.9,31.58,29.9,26.9,False,False,True,False,23.7,88.0,-0.338,-8.105,True,False,False,True,True,True,True,1097.9,3
DBREALTY,6210.56,DBREALTY.NS,Valor Estate Limited,NSE,114.45,54.7,47.5,14.4,False,False,True,False,34.6,88.0,-0.304,-1.162,False,False,False,True,True,True,True,115.32,3
CUB,18183.42,CUB.NS,City Union Bank Limited,NSE,244.85,24.45,38.3,13.5,False,False,True,False,17.4,89.6,0.001,-0.469,False,True,False,True,True,True,True,252.2,3
DATAMATICS,4747.43,DATAMATICS.NS,Datamatics Global Services Limited,NSE,799.65,28.6,56.5,12.3,True,True,False,True,17.5,84.6,0.117,1.611,False,True,True,False,True,True,True,809.9,3
CYIENT,9750.49,CYIENT.NS,Cyient Limited,NSE,877.2,35.91,42.8,12.6,False,False,True,False,15.0,91.0,-0.006,-2.639,False,False,False,True,False,True,True,910.4,3
CUMMINSIND,160336.64,CUMMINSIND.NS,Cummins India Limited,NSE,5784.0,5.18,62.6,23.0,True,True,True,True,19.5,85.0,-0.07,8.211,False,False,False,True,False,True,False,6099.0,3
CUPID,18421.85,CUPID.NS,Cupid Limited,NSE,137.1,0.58,72.2,20.9,True,True,True,False,34.6,84.0,-0.154,0.23,False,False,False,True,True,True,True,137.9,3
DALBHARAT,31678.95,DALBHARAT.NS,Dalmia Bharat Limited,NSE,1688.6,32.36,33.3,30.8,False,False,True,False,16.6,88.4,-0.174,-1.993,False,False,False,True,True,True,False,1844.4,3
DAMCAPITAL,1065.94,DAMCAPITAL.NS,Dam Capital Advisors Limited,NSE,150.64,50.37,48.5,20.9,False,False,False,False,22.0,86.0,-0.252,-0.889,True,False,True,True,False,True,True,166.04,3
DALMIASUG,2769.34,DALMIASUG.NS,Dalmia Bharat Sugar and Industries Limited,NSE,342.3,24.93,45.1,21.4,False,False,True,False,21.8,89.2,-0.231,-0.581,True,False,False,True,True,True,True,356.85,3
ECLERX,12998.75,ECLERX.NS,eClerx Services Limited,NSE,1380.1,44.74,36.4,15.3,False,False,True,False,20.0,87.8,-0.229,-17.869,False,False,False,True,True,True,False,1517.0,3
BEML,14512.28,BEML.NS,BEML Limited,NSE,1742.8,28.5,44.5,17.5,False,False,True,True,23.2,88.0,-0.197,-15.436,True,False,False,True,False,True,True,1764.4,3
CYIENTDLM,3602.35,CYIENTDLM.NS,Cyient DLM Limited,NSE,453.4,10.31,64.9,38.2,True,True,True,False,36.1,84.6,0.129,0.426,False,True,False,True,True,True,True,461.9,3
AKUMS,8718.05,AKUMS.NS,Akums Drugs and Pharmaceuticals Limited,NSE,553.8,7.24,62.0,18.0,True,True,False,False,14.4,83.4,-0.265,2.323,False,False,True,True,True,True,True,561.0,3
ALKYLAMINE,9080.11,ALKYLAMINE.NS,Alkyl Amines Chemicals Limited,NSE,1775.3,27.21,58.0,32.0,True,True,False,True,28.9,87.2,-0.005,-1.296,True,False,False,False,True,True,False,1785.0,3
AGIIL,4716.78,AGIIL.NS,Agi Infra Limited,NSE,377.2,13.17,52.0,25.3,True,True,True,False,22.3,88.8,-0.072,-0.802,True,False,True,True,False,True,False,394.45,3
AIIL,39251.2,AIIL.NS,Authum Investment & Infrastructure Limited,NSE,462.7,32.25,43.3,21.6,False,False,True,True,21.1,86.2,0.079,-6.182,False,True,True,False,True,True,True,486.35,3
ALEMBICLTD,2238.37,ALEMBICLTD.NS,Alembic Limited,NSE,87.12,30.6,45.8,9.2,False,False,True,False,13.8,88.2,-0.205,-0.261,True,False,False,False,False,False,True,88.89,3
AGARWALEYE,14560.62,AGARWALEYE.NS,Dr. Agarwal's Health Care Limited,NSE,459.95,19.02,47.2,27.8,True,True,True,False,15.4,85.2,0.012,-2.063,False,True,True,True,True,True,True,462.5,3
AHLUCONT,5308.09,AHLUCONT.NS,Ahluwalia Contracts (India) Limited,NSE,792.95,29.52,46.4,23.4,False,False,True,False,18.3,88.8,0.113,-2.281,False,True,False,False,False,True,True,840.0,3
ALKEM,62786.57,ALKEM.NS,Alkem Laboratories Limited,NSE,5251.5,11.49,39.6,13.0,False,False,False,True,10.8,84.6,-0.499,-24.08,False,False,True,False,False,True,True,5464.0,3
AJMERA,2395.99,AJMERA.NS,Ajmera Realty & Infra India Limited,NSE,121.67,45.05,51.0,13.9,False,False,False,True,25.9,85.8,-0.164,-0.352,True,False,True,False,True,True,True,126.64,3
ANANTRAJ,20511.19,ANANTRAJ.NS,Anant Raj Limited,NSE,570.05,23.34,64.4,19.1,True,True,False,True,25.3,84.0,-0.017,7.607,False,False,False,False,False,True,True,573.9,3
AGI,3881.52,AGI.NS,AGI Greenpac Limited,NSE,598.95,40.64,52.7,26.3,False,True,True,False,25.3,89.0,-0.352,0.256,False,False,False,True,True,True,True,608.0,3
ANDHRAPAP,1227.1,ANDHRAPAP.NS,ANDHRA PAPER LIMITED,NSE,61.58,31.58,36.2,13.5,False,False,True,False,13.3,87.8,-0.328,-0.223,True,False,False,True,False,False,True,62.87,3
AJANTPHARM,37200.83,AJANTPHARM.NS,Ajanta Pharma Limited,NSE,2976.5,10.21,47.5,23.5,True,True,False,False,17.3,86.2,0.017,-26.912,True,True,True,False,True,True,False,3020.8,3
ANGELONE,30405.4,ANGELONE.NS,Angel One Limited,NSE,332.6,5.24,56.0,26.4,True,True,True,False,22.2,85.6,0.081,-1.509,False,True,False,True,False,True,True,334.95,3
ANDHRSUGAR,1078.05,ANDHRSUGAR.NS,The Andhra Sugars Limited,NSE,79.27,26.07,35.1,24.0,False,False,True,True,31.0,88.4,-0.381,-1.457,False,False,False,False,False,False,True,79.93,3
DABUR,75222.2,DABUR.NS,Dabur India Limited,NSE,424.15,26.49,35.9,17.9,False,False,True,True,15.5,88.0,-0.287,-3.566,False,False,False,False,False,True,True,437.8,3
BEL,298275.53,BEL.NS,Bharat Electronics Limited,NSE,408.2,13.78,37.8,28.8,False,False,True,False,13.8,90.8,-0.18,-0.773,True,False,False,True,False,True,False,414.9,3
ALLTIME,1473.6,ALLTIME.NS,All Time Plastics Limited,NSE,224.87,32.85,43.8,18.6,False,False,True,False,23.6,67.8,-0.163,-2.052,True,False,False,True,False,True,True,226.19,3
APARINDS,55712.25,APARINDS.NS,Apar Industries Limited,NSE,13878.0,2.09,66.7,31.2,True,True,True,True,23.6,84.0,0.057,46.818,False,True,False,False,True,True,True,14174.0,3
ANANDRATHI,29135.26,ANANDRATHI.NS,Anand Rathi Wealth Limited,NSE,1753.3,6.12,46.5,18.5,True,True,False,True,8.1,91.0,-0.124,-6.703,True,False,False,False,True,True,True,1809.5,3
ALOKINDS,6181.72,ALOKINDS.NS,Alok Industries Limited,NSE,12.45,47.02,39.0,14.0,False,False,False,True,18.9,91.2,-0.399,-0.037,True,False,False,False,True,False,True,13.2,3
ANTELOPUS,3165.14,ANTELOPUS.NS,Antelopus Selan Energy Limited,NSE,899.35,2.77,73.2,44.4,True,True,True,False,37.0,84.0,0.13,13.528,False,True,False,True,True,True,False,925.0,3
ANURAS,15150.36,ANURAS.NS,Anupam Rasayan India Limited,NSE,1328.2,6.13,46.2,26.7,True,True,False,True,11.6,87.8,-0.044,-6.465,True,False,True,True,False,True,False,1342.5,3
AMBER,27576.02,AMBER.NS,Amber Enterprises India Limited,NSE,7822.0,12.84,53.5,14.8,True,True,False,False,22.7,88.2,-0.029,6.558,False,False,False,True,False,True,True,7911.5,3
ANTHEM,42912.65,ANTHEM.NS,Anthem Biosciences Limited,NSE,761.5,12.82,50.5,19.5,True,True,False,True,14.1,74.2,-0.142,-4.981,True,False,True,True,False,True,False,780.9,3
AAVAS,10289.31,AAVAS.NS,Aavas Financiers Limited,NSE,1297.8,39.72,39.0,24.9,False,False,True,False,20.1,88.4,-0.108,-12.664,False,False,False,True,True,True,True,1306.0,3
AARTIPHARM,5706.45,AARTIPHARM.NS,Aarti Pharmalabs Limited,NSE,628.3,35.29,37.1,21.7,False,False,True,True,25.7,88.6,-0.419,-8.052,True,False,False,False,True,True,True,661.95,3
AMBUJACEM,103161.55,AMBUJACEM.NS,Ambuja Cements Limited,NSE,417.55,33.19,37.7,13.9,False,False,True,True,11.5,89.8,-0.106,-2.189,False,False,False,False,True,True,True,427.7,3
ABCAPITAL,93734.27,ABCAPITAL.NS,Aditya Birla Capital Limited,NSE,357.5,4.91,54.0,15.9,True,True,True,False,13.6,88.2,-0.016,-1.251,False,False,True,True,False,True,False,360.15,3
ABFRL,7338.93,ABFRL.NS,Aditya Birla Fashion and Retail Limited,NSE,60.09,36.71,39.0,14.5,False,False,True,True,16.1,88.2,-0.362,-0.587,False,False,False,True,True,False,True,63.2,3
ABB,151803.74,ABB.NS,ABB India Limited,NSE,7167.5,8.37,59.3,23.2,True,True,False,True,21.1,90.4,0.025,45.206,False,True,False,True,True,True,True,7340.0,3
ABDL,16220.39,ABDL.NS,Allied Blenders and Distillers Limited,NSE,580.7,16.66,64.3,23.9,True,True,True,False,24.7,87.6,0.006,1.962,False,True,True,True,True,True,True,600.0,3
ABLBL,12431.01,ABLBL.NS,Aditya Birla Lifestyle Brands Limited,NSE,101.55,39.55,48.3,14.4,False,False,True,True,19.3,83.0,-0.043,-0.253,True,False,False,False,False,True,True,105.49,3
5PAISA,1458.98,5PAISA.NS,5Paisa Capital Limited,NSE,311.6,28.15,42.6,18.2,False,False,True,True,18.9,89.6,-0.037,-1.048,False,False,False,True,True,True,True,319.05,3
360ONE,43664.83,360ONE.NS,360 ONE WAM LIMITED,NSE,1073.9,15.69,45.6,13.1,False,False,True,True,15.2,85.2,-0.101,-7.075,False,False,False,True,False,True,True,1088.5,3
AARTIIND,16612.27,AARTIIND.NS,Aarti Industries Limited,NSE,458.05,12.44,42.3,19.0,True,False,True,False,21.6,88.8,0.119,-3.945,False,True,False,True,False,True,True,468.8,3
AARTIDRUGS,3441.79,AARTIDRUGS.NS,Aarti Drugs Limited,NSE,376.85,33.19,48.0,15.9,False,True,True,True,15.6,85.6,-0.055,-1.733,False,False,False,True,True,True,True,385.3,3
